from,to,lat_from,lon_from,lat_to,lon_to,traffic_score,event_multiplier,weather_multiplier
Airport Road,Khandagiri,20.260605793450374,85.82847922917138,20.312221585628446,85.86009129160094,1.0,1.0,1.2
Kalpana Square,Khandagiri,20.238143057636176,85.80483069626308,20.35439522610992,85.77957746173293,0.23636363636363633,1.0,1.05
Rasulgarh,Airport Road,20.346633434027595,85.7995200436419,20.358709671450868,85.87294980702774,0.6181818181818182,1.0,1.2
Jaydev Vihar,Rasulgarh,20.270575367490547,85.78702657063367,20.28211917487017,85.80877794149622,0.6545454545454545,1.12,1.05
Master Canteen,Kalpana Square,20.29043595700584,85.82485517706942,20.272474691961897,85.84944431797325,1.0,1.06,1.1
Khandagiri,Master Canteen,20.36902004023995,85.87897545810544,20.257479716744818,85.87054201200921,0.6909090909090909,1.0,1.05
Khandagiri,Airport Road,20.366591979150158,85.87652953592477,20.358366585883203,85.77449354799434,0.709090909090909,1.0,1.2
Kalpana Square,Master Canteen,20.302200552715018,85.84326745715921,20.293480349494487,85.85749114534426,0.6727272727272726,1.0,1.05
Rasulgarh,Kalpana Square,20.303118714930942,85.78710541563987,20.308538181781994,85.85734271524201,0.6181818181818182,1.0,1.05
Airport Road,Kalpana Square,20.32908006889388,85.86235885924715,20.256287239383898,85.77579816155381,0.5818181818181818,1.0,1.2
Airport Road,Rasulgarh,20.350784248596163,85.80501974294532,20.257640815725736,85.83835770517018,0.5454545454545454,1.0,1.0
Kalpana Square,Master Canteen,20.268028126525103,85.85006406491944,20.315742150083988,85.82230707024158,1.0,1.1400000000000001,1.05
Jaydev Vihar,Airport Road,20.270007425282607,85.82963667837689,20.23622714586387,85.79596373879174,0.8181818181818181,1.3,1.05
Rasulgarh,Rasulgarh,20.282532116136455,85.77519182605059,20.23447768117812,85.78383649376326,0.7454545454545454,1.09,1.0
Khandagiri,Khandagiri,20.244090349070746,85.80261674014243,20.245739187898334,85.85042003666413,0.7818181818181817,1.17,1.1
Jaydev Vihar,Airport Road,20.36221169932186,85.8570510543741,20.249992994400703,85.85707143377859,1.0,1.0,1.2
Khandagiri,Khandagiri,20.30012355485328,85.87206186089713,20.319632263738725,85.8218422771819,0.6545454545454545,1.0,1.0
Airport Road,Rasulgarh,20.273508803429255,85.87467661293891,20.29128852086123,85.79051429734675,1.0,1.0,1.2
Jaydev Vihar,Khandagiri,20.256460389391467,85.80563621310793,20.363549944363264,85.80939995314435,0.2727272727272727,1.0,1.05
Khandagiri,Jaydev Vihar,20.28603588198728,85.8479875929563,20.33653363752348,85.84188418977782,0.5636363636363637,1.2,1.0
Khandagiri,Khandagiri,20.239420576378343,85.87515402642453,20.324940758696833,85.79813113675608,1.0,1.1,1.2
Jaydev Vihar,Master Canteen,20.291368899080524,85.80012692669864,20.276169211073505,85.81741089633805,0.9272727272727272,1.05,1.1
Airport Road,Khandagiri,20.271897876382987,85.8602576538276,20.281370299529325,85.82606077214825,0.9454545454545453,1.0,1.1
Jaydev Vihar,Airport Road,20.293486923905668,85.87532732390179,20.300813203909584,85.80665027196457,0.6909090909090909,1.0,1.05
Kalpana Square,Rasulgarh,20.328090370011964,85.84528329800715,20.352498032385427,85.79678489039418,0.34545454545454546,1.0,1.05
Rasulgarh,Airport Road,20.36989749836535,85.81962809753267,20.253277145613882,85.82154254159613,0.1636363636363637,1.0,1.05
Airport Road,Khandagiri,20.334382297533836,85.8586975146961,20.32000682438672,85.8288851599001,0.6909090909090909,1.2,1.05
Kalpana Square,Jaydev Vihar,20.23159500262338,85.83939590955434,20.36936400410289,85.799275270642,0.8181818181818181,1.0,1.1
Jaydev Vihar,Airport Road,20.284308171015823,85.84807416110314,20.287327207939096,85.7977894733986,0.9636363636363636,1.19,1.0
Airport Road,Master Canteen,20.29972962325733,85.77850226189736,20.24540324594987,85.86646394400937,0.6000000000000001,1.0,1.0
Kalpana Square,Airport Road,20.33184626652597,85.81642862747822,20.323682164232192,85.79218605890746,0.7818181818181817,1.0,1.05
Rasulgarh,Kalpana Square,20.261186502809856,85.81368179179434,20.276221172338253,85.82303979495893,0.3999999999999999,1.08,1.0
Airport Road,Jaydev Vihar,20.307365875307436,85.84332932646291,20.263581330428327,85.85392601067689,0.6727272727272726,1.0,1.0
Rasulgarh,Master Canteen,20.33707611600056,85.83746718545453,20.251362329746645,85.85872939841526,0.6000000000000001,1.0,1.1
Khandagiri,Rasulgarh,20.250332382034443,85.85634341354721,20.338004430623773,85.86705414179463,0.8,1.0,1.2
Rasulgarh,Master Canteen,20.241369339154407,85.8224493779292,20.31663033099757,85.87504212582323,1.0,1.07,1.0
Master Canteen,Khandagiri,20.308110445095036,85.85447512375232,20.2432389907722,85.82982666283868,0.4545454545454546,1.0,1.0
Airport Road,Jaydev Vihar,20.295022423874148,85.78406230484804,20.356797393830195,85.85345913760906,0.8545454545454545,1.18,1.05
Jaydev Vihar,Airport Road,20.243105256475214,85.80033680532493,20.308153707901884,85.78491138476528,1.0,1.13,1.2
Kalpana Square,Kalpana Square,20.35574597913446,85.77125070616916,20.288732913284687,85.81471941960648,0.6181818181818182,1.27,1.0
Airport Road,Khandagiri,20.31211546343699,85.86449466355941,20.23417191038586,85.85803391041007,0.12727272727272732,1.0,1.05
Airport Road,Jaydev Vihar,20.334372198009717,85.8671278197527,20.32340248176375,85.85479499541921,0.5818181818181818,1.07,1.0
Master Canteen,Master Canteen,20.360967792747406,85.87751113833278,20.32404224503591,85.81380145040654,0.18181818181818188,1.0,1.05
Master Canteen,Khandagiri,20.3336628639771,85.86842657394818,20.25708173933894,85.83078400022207,0.9090909090909092,1.09,1.05
Airport Road,Kalpana Square,20.321796394619003,85.85742486894426,20.31097240791378,85.80052938129346,0.5454545454545454,1.0,1.05
Master Canteen,Airport Road,20.303722210540744,85.87109068188616,20.365997081971525,85.82088682574869,0.7454545454545454,1.1400000000000001,1.1
Airport Road,Master Canteen,20.30472615642665,85.86513714587669,20.33616114190994,85.81850809888392,0.3999999999999999,1.0,1.2
Jaydev Vihar,Jaydev Vihar,20.31950894254699,85.78660063716225,20.343261929956707,85.81156531010704,0.8181818181818181,1.0,1.1
Master Canteen,Rasulgarh,20.318989169135936,85.79374263117946,20.24127060681488,85.85354809792501,0.6181818181818182,1.15,1.05
Master Canteen,Jaydev Vihar,20.30577502938185,85.83597683069614,20.30077621815871,85.80296022984973,1.0,1.0,1.2
Jaydev Vihar,Rasulgarh,20.290808164180945,85.79642738779255,20.328907915685104,85.86298995222666,0.5818181818181818,1.27,1.2
Rasulgarh,Airport Road,20.272492334127147,85.77740049845426,20.266714542470503,85.85787387330818,0.509090909090909,1.09,1.1
Jaydev Vihar,Master Canteen,20.23464641832058,85.80294282294871,20.24086300503542,85.81188343062162,0.4181818181818182,1.0,1.0
Khandagiri,Kalpana Square,20.336214160821758,85.77049765426358,20.23835042638827,85.8275058061361,0.9272727272727272,1.15,1.05
Rasulgarh,Airport Road,20.240635477167913,85.84733045732708,20.37676811698334,85.77950480815264,0.8181818181818181,1.09,1.05
Master Canteen,Khandagiri,20.27505139094541,85.8212586200403,20.3557587712532,85.7736569243684,0.9454545454545453,1.0,1.1
Airport Road,Airport Road,20.29907670551171,85.79423104656004,20.231153512839306,85.83992552641283,0.2727272727272727,1.0,1.05
Jaydev Vihar,Jaydev Vihar,20.360338817485722,85.84497369879918,20.269301443325258,85.78048955053147,1.0,1.13,1.0
Khandagiri,Airport Road,20.247605017711916,85.85475928914587,20.272387754156497,85.80723035858783,0.7272727272727273,1.08,1.05
Khandagiri,Khandagiri,20.35304742131331,85.81442072492169,20.30609444321065,85.78858725579043,0.38181818181818183,1.0,1.05
Rasulgarh,Master Canteen,20.359355263663108,85.78871234456741,20.277639953641494,85.80394393114148,0.47272727272727266,1.0,1.05
Jaydev Vihar,Master Canteen,20.340351906318272,85.85362750445607,20.268923807676014,85.80022282902031,0.9454545454545453,1.05,1.05
Kalpana Square,Khandagiri,20.275456770341755,85.84700738311462,20.305315419123296,85.87001305402292,0.6181818181818182,1.0,1.1
Jaydev Vihar,Khandagiri,20.32637398514602,85.81825906828881,20.378834014319313,85.79231613147057,0.7818181818181817,1.0,1.1
Jaydev Vihar,Kalpana Square,20.266058084469492,85.87340610602136,20.310196851500628,85.77363286915116,0.4363636363636363,1.0,1.1
Master Canteen,Kalpana Square,20.279795272165387,85.8431847387693,20.246934980731673,85.77441464092578,0.8727272727272728,1.26,1.0
Kalpana Square,Kalpana Square,20.237313667594666,85.8749002381452,20.317470834198723,85.86865696032365,0.290909090909091,1.0,1.05
Rasulgarh,Airport Road,20.312681656088408,85.80377798340054,20.347571530488413,85.78355224656703,1.0,1.09,1.05
Kalpana Square,Khandagiri,20.343380078668044,85.81039241229172,20.364210538618615,85.83595513879393,0.6181818181818182,1.0,1.05
Kalpana Square,Rasulgarh,20.30818801915944,85.8511468779487,20.300223292834904,85.80118004759326,0.509090909090909,1.0,1.0
Khandagiri,Master Canteen,20.32481574533032,85.85169719418143,20.234327899745164,85.83874722374767,0.6181818181818182,1.1,1.05
Rasulgarh,Jaydev Vihar,20.266427066522592,85.79719627467537,20.3203655376316,85.84184949133548,0.7818181818181817,1.0,1.1
Master Canteen,Master Canteen,20.347934302292533,85.82289140375397,20.344859604475964,85.84462485388902,1.0,1.08,1.2
Rasulgarh,Jaydev Vihar,20.23429454971643,85.82687428611464,20.231854247382824,85.84152061202265,1.0,1.1,1.2
Master Canteen,Jaydev Vihar,20.287342936334227,85.87675432934786,20.27340510542513,85.79834194188265,0.7272727272727273,1.0,1.0
Rasulgarh,Khandagiri,20.275807906609376,85.77836240753395,20.337445600692014,85.79661748184776,1.0,1.12,1.2
Jaydev Vihar,Jaydev Vihar,20.33697961363042,85.81324338064731,20.350069176290372,85.85049498201077,0.6181818181818182,1.0,1.2
Master Canteen,Airport Road,20.354036505368477,85.8702222433341,20.2592135360269,85.83009574087949,0.21818181818181825,1.0,1.1
Khandagiri,Airport Road,20.292954573396106,85.87266192999694,20.285042661842162,85.85227854466187,0.5818181818181818,1.0,1.1
Rasulgarh,Jaydev Vihar,20.341062572958464,85.79056615626784,20.336723122725914,85.81773361909946,0.47272727272727266,1.0,1.0
Khandagiri,Khandagiri,20.34658097785954,85.85932804470134,20.311270971826524,85.79007718614874,0.5818181818181818,1.1,1.05
Khandagiri,Airport Road,20.259974862868248,85.78049603911273,20.25113776528057,85.84262195208204,0.5454545454545454,1.27,1.1
Khandagiri,Master Canteen,20.374909605882745,85.79969285995567,20.36396572182125,85.83665399196008,0.7636363636363637,1.05,1.05
Master Canteen,Kalpana Square,20.32463119809575,85.82132912804106,20.306900378057808,85.81309983317084,0.6727272727272726,1.0,1.05
Master Canteen,Khandagiri,20.378945189691386,85.78192948549427,20.302570894678468,85.77174895401093,0.6727272727272726,1.0,1.2
Master Canteen,Master Canteen,20.290466509595607,85.81959636706304,20.299706561749485,85.86383020734222,0.5818181818181818,1.0,1.0
Kalpana Square,Jaydev Vihar,20.264429721031124,85.80706398982767,20.23899505014332,85.81153447891177,0.5272727272727273,1.1,1.1
Rasulgarh,Jaydev Vihar,20.335943653237923,85.83182556449783,20.24331459880321,85.7883988493529,0.2727272727272727,1.0,1.1
Khandagiri,Rasulgarh,20.270177951006076,85.86760056032816,20.332692605762453,85.82695733370595,0.4363636363636363,1.06,1.0
Kalpana Square,Jaydev Vihar,20.371252802878264,85.84232922623308,20.364545821228084,85.77732944177136,0.8,1.09,1.2
Kalpana Square,Master Canteen,20.287094951864212,85.77529074882935,20.31526068899609,85.86413620422132,1.0,1.05,1.2
Master Canteen,Airport Road,20.36944784948876,85.84609857627692,20.341750024315235,85.85740433919598,0.4363636363636363,1.0,1.1
Khandagiri,Master Canteen,20.28242965915908,85.82750582351666,20.288709827147386,85.79164053657429,0.6181818181818182,1.1,1.0
Kalpana Square,Kalpana Square,20.255671997148124,85.79740671636799,20.32614123503278,85.80583637715303,0.7454545454545454,1.0,1.2
Jaydev Vihar,Jaydev Vihar,20.352888243973435,85.79637982608277,20.340290094037062,85.80636160730968,0.9090909090909092,1.0,1.2
Khandagiri,Kalpana Square,20.236018891816286,85.87170249327069,20.369575178891605,85.77966912141572,0.6363636363636365,1.0,1.2
Khandagiri,Khandagiri,20.264447322401235,85.78487863041492,20.356459097462505,85.86807698247259,0.38181818181818183,1.0,1.05
Khandagiri,Rasulgarh,20.310782717908673,85.82382882365674,20.274169824855733,85.78886410906576,0.6545454545454545,1.23,1.05
Kalpana Square,Jaydev Vihar,20.36792121864893,85.85795222053912,20.3027910284626,85.78816208977015,0.018181818181818188,1.0,1.05
Airport Road,Airport Road,20.363902944262076,85.80549577423531,20.271698558158604,85.83788925948116,0.49090909090909096,1.0,1.05
Rasulgarh,Rasulgarh,20.27886136090113,85.86500208383124,20.330493018934934,85.86501345170826,0.509090909090909,1.0,1.05
Master Canteen,Master Canteen,20.239406919653856,85.80168240726326,20.27026286157174,85.81761860094373,0.6545454545454545,1.05,1.05
Kalpana Square,Rasulgarh,20.246419608793985,85.7913922138565,20.23068322367515,85.87277875077062,0.9636363636363636,1.16,1.2
Jaydev Vihar,Kalpana Square,20.375982714075974,85.79640885973572,20.295737584289558,85.87025032312525,0.36363636363636354,1.1,1.05
Master Canteen,Khandagiri,20.240096469311,85.8197765348132,20.256953840070622,85.83666282560608,0.8181818181818181,1.26,1.0
Rasulgarh,Jaydev Vihar,20.25083682469758,85.84322330269099,20.32847286030606,85.7987536296595,0.9272727272727272,1.21,1.05
Kalpana Square,Master Canteen,20.255156793409125,85.86747589952328,20.332596442513594,85.8709889024408,0.7818181818181817,1.0,1.0
Jaydev Vihar,Master Canteen,20.281046460074844,85.87288401806809,20.351612749781083,85.83934560395136,0.6727272727272726,1.11,1.05
Airport Road,Master Canteen,20.232605585640016,85.8371315993513,20.301012387785832,85.8753550592277,0.9090909090909092,1.11,1.05
Jaydev Vihar,Kalpana Square,20.36270230757747,85.81320932046417,20.373156841225384,85.86746600486791,0.6000000000000001,1.0,1.2
Rasulgarh,Master Canteen,20.327663121593705,85.83553844095722,20.354776079479546,85.83412611008221,1.0,1.15,1.05
Master Canteen,Rasulgarh,20.321899805850006,85.86441317649881,20.369634811221633,85.81116751830855,1.0,1.1,1.2
Airport Road,Rasulgarh,20.238200827812985,85.79664851446161,20.378760113428534,85.77409271938365,0.47272727272727266,1.05,1.05
Master Canteen,Master Canteen,20.331388689541825,85.86833524221734,20.249769329658154,85.81956401963855,0.7636363636363637,1.0,1.2
Rasulgarh,Master Canteen,20.35737976210629,85.86090031489209,20.284386133401906,85.8171556057165,0.5454545454545454,1.15,1.05
Master Canteen,Airport Road,20.296200786974996,85.87670278557638,20.285581078501394,85.82494511909977,0.47272727272727266,1.0,1.1
Jaydev Vihar,Kalpana Square,20.29872285530964,85.84555349093162,20.36635934048695,85.81401979711362,0.9818181818181817,1.08,1.0
Khandagiri,Airport Road,20.28225488961847,85.80852963154801,20.35476317895972,85.79203293032684,0.8545454545454545,1.05,1.0
Jaydev Vihar,Kalpana Square,20.31549476156327,85.84971838071331,20.329242673566196,85.80770234256426,0.709090909090909,1.18,1.0
Jaydev Vihar,Jaydev Vihar,20.315888821973502,85.87044919062546,20.310746560948807,85.8418459755664,1.0,1.09,1.1
Khandagiri,Khandagiri,20.28713050100222,85.82954347774921,20.29213120762351,85.8660429455504,0.6000000000000001,1.0,1.1
Airport Road,Jaydev Vihar,20.35161530666463,85.80132939228665,20.233913417200128,85.87200821230813,0.5454545454545454,1.0,1.2
Jaydev Vihar,Master Canteen,20.239498542048302,85.77968455570102,20.3048742544903,85.81274206418597,0.5454545454545454,1.19,1.0
Master Canteen,Master Canteen,20.239041027716357,85.86414336852013,20.334663656424848,85.79188178285563,0.7272727272727273,1.0,1.1
Jaydev Vihar,Airport Road,20.275320868338323,85.87909413932357,20.378729903980826,85.83862061982393,1.0,1.11,1.1
Rasulgarh,Khandagiri,20.290404785925684,85.82250591754799,20.27035894517498,85.84248147219063,0.6545454545454545,1.0,1.1
Airport Road,Rasulgarh,20.340527291069684,85.8511173881805,20.279391282372252,85.85918859635434,0.3272727272727274,1.0,1.05
Master Canteen,Jaydev Vihar,20.277232894092847,85.79641754717515,20.2684548063758,85.78654721984799,0.8181818181818181,1.22,1.05
Master Canteen,Rasulgarh,20.284201568088662,85.80267840111561,20.340431015185445,85.8744096531735,0.7454545454545454,1.0,1.2
Khandagiri,Jaydev Vihar,20.309160577170733,85.79371470460106,20.36984061268713,85.78808593413714,0.8363636363636364,1.0,1.2
Khandagiri,Kalpana Square,20.34632863457026,85.85153853239247,20.328894568323715,85.87116091765823,0.6000000000000001,1.0,1.1
Rasulgarh,Airport Road,20.286911300505757,85.8768675694212,20.23402449639988,85.85621453264272,0.8181818181818181,1.0,1.2
Master Canteen,Rasulgarh,20.233444142922746,85.8683712079222,20.37346696969498,85.78311657256427,0.9090909090909092,1.0,1.2
Khandagiri,Jaydev Vihar,20.247058064526826,85.83931880630364,20.37259906901296,85.85918865423413,0.8727272727272728,1.11,1.2
Jaydev Vihar,Master Canteen,20.232521746493145,85.81328420429897,20.307383036910977,85.7926745867928,0.18181818181818188,1.0,1.05
Khandagiri,Airport Road,20.297107811968978,85.83483841971005,20.273086527934524,85.84530565811477,1.0,1.0,1.2
Rasulgarh,Master Canteen,20.362858083067145,85.86114161880894,20.27948723031204,85.8245767988668,0.5636363636363637,1.0,1.1
Rasulgarh,Kalpana Square,20.320537574712738,85.85082863098172,20.377545739940956,85.81760384172975,0.6545454545454545,1.25,1.05
Airport Road,Kalpana Square,20.24470703166516,85.82819424376264,20.320846276226057,85.79682365268864,0.5272727272727273,1.05,1.05
Khandagiri,Kalpana Square,20.35333332108654,85.79108778286614,20.262299411673997,85.7856645143492,0.7636363636363637,1.23,1.0
Airport Road,Khandagiri,20.305937704565324,85.80535685499531,20.239245630529272,85.7843317489395,0.7818181818181817,1.0,1.05
Master Canteen,Jaydev Vihar,20.328682560254773,85.80683867056769,20.291019697053187,85.78070300131357,0.7636363636363637,1.0,1.0
Khandagiri,Rasulgarh,20.34525486521253,85.84562274071317,20.27257754199921,85.84709578096871,0.36363636363636354,1.0,1.05
Jaydev Vihar,Kalpana Square,20.362220543880678,85.82248759394072,20.340268184444287,85.78099428134574,0.3090909090909091,1.0,1.0
