Date,DayOfWeek,Area,Weather,Festival,AvgTraffic_Area,Traffic_Today,Event,Event_Impact(%),Extra_Time_Minutes,from,to,lat_from,lon_from,lat_to,lon_to,traffic_score,event_multiplier,weather_multiplier,combined_impact_score
2025-06-22,Sunday,Airport Road,Rainy,,75,71,,0,0.0,Airport Road,Jaydev Vihar,20.358434380394158,85.80213165404642,20.26834316844509,85.84925606977073,0.47272727272727266,1.0,1.2,0.5672727272727272
2025-02-10,Monday,Rasulgarh,Sunny,,87,90,Sports Event,12,9.6,Khandagiri,Jaydev Vihar,20.25354393789933,85.87008575108287,20.31310806918961,85.87375623997053,0.8181818181818181,1.12,1.0,0.9163636363636364
2025-04-03,Thursday,Kalpana Square,Sunny,,65,66,,0,0.0,Rasulgarh,Jaydev Vihar,20.36265767624884,85.87744556796075,20.23537478526567,85.82743891037381,0.38181818181818183,1.0,1.0,0.38181818181818183
2025-03-09,Sunday,Rasulgarh,Rainy,Holi,141,100,VIP Convoy,17,13.6,Khandagiri,Rasulgarh,20.29256033714383,85.8476819349283,20.242288234642736,85.83591089210688,1.0,1.17,1.2,1.404
2025-06-14,Saturday,Master Canteen,Foggy,,102,100,Political Rally,18,14.4,Rasulgarh,Airport Road,20.36523884431142,85.80950064858557,20.282733312089,85.82351788075914,1.0,1.18,1.1,1.298
2025-08-22,Friday,Khandagiri,Sunny,,60,59,,0,0.0,Khandagiri,Khandagiri,20.36400794758624,85.87206535835726,20.2325019837758,85.85395254194854,0.25454545454545463,1.0,1.0,0.25454545454545463
2025-06-26,Thursday,Airport Road,Rainy,,67,64,,0,0.0,Rasulgarh,Airport Road,20.263686571954036,85.85175148858158,20.274210898448505,85.85789540249651,0.34545454545454546,1.0,1.2,0.41454545454545455
2025-05-08,Thursday,Master Canteen,Sunny,,93,97,VIP Convoy,18,14.4,Jaydev Vihar,Rasulgarh,20.263338298979907,85.81012482430931,20.374993768736545,85.8508595171973,0.9454545454545453,1.18,1.0,1.1156363636363633
2025-02-06,Thursday,Jaydev Vihar,Foggy,,77,82,,0,0.0,Rasulgarh,Khandagiri,20.328719280138813,85.78749371201638,20.36441038685748,85.80786814418917,0.6727272727272726,1.0,1.1,0.74
2025-05-27,Tuesday,Airport Road,Rainy,,76,78,Accident,22,17.6,Kalpana Square,Jaydev Vihar,20.33745297038166,85.77993213949878,20.303247306513697,85.82265631485123,0.6000000000000001,1.22,1.2,0.8784000000000001
2025-02-25,Tuesday,Jaydev Vihar,Foggy,,79,81,,0,0.0,Rasulgarh,Rasulgarh,20.35640172973636,85.79092799225064,20.263350130570764,85.85969916485651,0.6545454545454545,1.0,1.1,0.7200000000000001
2025-04-19,Saturday,Airport Road,Rainy,,68,67,,0,0.0,Airport Road,Khandagiri,20.294608832569967,85.80565134063957,20.282672478809314,85.77047666942417,0.3999999999999999,1.0,1.2,0.47999999999999987
2025-04-10,Thursday,Master Canteen,Foggy,,99,95,VIP Convoy,19,15.2,Jaydev Vihar,Kalpana Square,20.28884123509818,85.81924457404322,20.28383148186966,85.8218459631249,0.9090909090909092,1.19,1.1,1.1900000000000002
2025-09-04,Thursday,Master Canteen,Foggy,,87,87,,0,0.0,Khandagiri,Kalpana Square,20.31785089821737,85.8621745369193,20.35345741113481,85.77636095036148,0.7636363636363637,1.0,1.1,0.8400000000000001
2025-02-04,Tuesday,Kalpana Square,Foggy,,71,75,,0,0.0,Rasulgarh,Kalpana Square,20.282477224875493,85.8053464460569,20.25460957970663,85.82447628483763,0.5454545454545454,1.0,1.1,0.6
2025-06-09,Monday,Kalpana Square,Cloudy,,85,90,Sports Event,10,8.0,Airport Road,Rasulgarh,20.30143121180008,85.86156952122779,20.273542978779552,85.85950191690908,0.8181818181818181,1.1,1.05,0.9450000000000001
2025-04-28,Monday,Airport Road,Sunny,,50,53,,0,0.0,Kalpana Square,Khandagiri,20.323614131929087,85.8071211577188,20.314474761253354,85.83974620556553,0.1454545454545455,1.0,1.0,0.1454545454545455
2025-03-13,Thursday,Kalpana Square,Humid,,75,78,Accident,30,24.0,Khandagiri,Master Canteen,20.283483411963648,85.83038012718731,20.240936391408432,85.86181171934072,0.6000000000000001,1.3,1.05,0.8190000000000002
2025-09-05,Friday,Airport Road,Sunny,,50,55,,0,0.0,Airport Road,Rasulgarh,20.35918715012772,85.84818066668568,20.25324520086118,85.84026445483842,0.18181818181818188,1.0,1.0,0.18181818181818188
2025-03-29,Saturday,Jaydev Vihar,Sunny,,91,95,Sports Event,10,8.0,Rasulgarh,Rasulgarh,20.324512565730522,85.84236809334978,20.267311666510217,85.78468398102133,0.9090909090909092,1.1,1.0,1.0000000000000002
2025-04-08,Tuesday,Jaydev Vihar,Humid,,70,73,,0,0.0,Kalpana Square,Master Canteen,20.338033197876214,85.81998423586163,20.375193764741105,85.86884276537413,0.509090909090909,1.0,1.05,0.5345454545454545
2025-09-04,Thursday,Kalpana Square,Cloudy,,65,68,,0,0.0,Rasulgarh,Master Canteen,20.32677326746438,85.79858366816363,20.284769399273138,85.84237572013653,0.4181818181818182,1.0,1.05,0.43909090909090914
2025-03-15,Saturday,Rasulgarh,Cloudy,,82,77,,0,0.0,Khandagiri,Kalpana Square,20.234830849501986,85.83834436013684,20.299979417178786,85.78534279609487,0.5818181818181818,1.0,1.05,0.610909090909091
2025-01-29,Wednesday,Rasulgarh,Cloudy,,75,78,,0,0.0,Airport Road,Airport Road,20.345253776673584,85.8231029166698,20.286723240023854,85.81528969894015,0.6000000000000001,1.0,1.05,0.6300000000000001
2025-07-20,Sunday,Airport Road,Cloudy,Rath Yatra,90,91,Accident,21,16.8,Jaydev Vihar,Rasulgarh,20.34983623285838,85.86424093892967,20.33359502057769,85.78205123355794,0.8363636363636364,1.21,1.05,1.0626
2025-04-18,Friday,Kalpana Square,Foggy,,72,77,,0,0.0,Kalpana Square,Rasulgarh,20.307783231399434,85.8096002096232,20.29685032675073,85.84988945617185,0.5818181818181818,1.0,1.1,0.64
2025-02-18,Tuesday,Airport Road,Humid,,50,53,,0,0.0,Kalpana Square,Rasulgarh,20.24617383921746,85.80854253190898,20.30544622717949,85.8492633577284,0.1454545454545455,1.0,1.05,0.1527272727272728
2025-06-21,Saturday,Jaydev Vihar,Cloudy,,90,88,Bad Roads,6,4.8,Rasulgarh,Rasulgarh,20.280466224835425,85.80101068982927,20.347817465998357,85.8061849685336,0.7818181818181817,1.06,1.05,0.8701636363636364
2025-03-04,Tuesday,Rasulgarh,Sunny,,75,78,,0,0.0,Rasulgarh,Rasulgarh,20.2302724411047,85.85585431203508,20.29640389738257,85.77482874109322,0.6000000000000001,1.0,1.0,0.6000000000000001
2025-08-04,Monday,Rasulgarh,Foggy,,98,95,Political Rally,17,13.6,Rasulgarh,Airport Road,20.348267653612133,85.82483770685373,20.24160878539566,85.84946617125944,0.9090909090909092,1.17,1.1,1.1700000000000002
2025-07-10,Thursday,Rasulgarh,Foggy,,90,92,Bad Roads,5,4.0,Khandagiri,Kalpana Square,20.245584377435797,85.82459072424663,20.367444788888626,85.7703344774045,0.8545454545454545,1.05,1.1,0.987
2025-03-03,Monday,Kalpana Square,Rainy,,76,73,,0,0.0,Airport Road,Rasulgarh,20.247472874395243,85.81443107211751,20.349100954323443,85.87269704266,0.509090909090909,1.0,1.2,0.6109090909090908
2025-05-28,Wednesday,Khandagiri,Sunny,,60,55,,0,0.0,Master Canteen,Master Canteen,20.348127371941818,85.80400544341467,20.32276581254242,85.79040676729888,0.18181818181818188,1.0,1.0,0.18181818181818188
2025-08-25,Monday,Master Canteen,Humid,,80,84,,0,0.0,Airport Road,Master Canteen,20.347326659361528,85.83498083803708,20.362513010694936,85.77891319665065,0.709090909090909,1.0,1.05,0.7445454545454545
2025-08-28,Thursday,Airport Road,Humid,,62,57,Construction Work,10,8.0,Master Canteen,Airport Road,20.247615223135426,85.8690766740065,20.279452728236883,85.81163527771037,0.21818181818181825,1.1,1.05,0.2520000000000001
2025-07-09,Wednesday,Jaydev Vihar,Cloudy,,85,80,Political Rally,17,13.6,Rasulgarh,Kalpana Square,20.23295091145144,85.84848920284624,20.24347380155886,85.85454000103756,0.6363636363636365,1.17,1.05,0.7817727272727274
2025-01-21,Tuesday,Kalpana Square,Rainy,,88,88,Construction Work,8,6.4,Jaydev Vihar,Airport Road,20.28445383505396,85.79991742170589,20.2906657607995,85.80365197653599,0.7818181818181817,1.08,1.2,1.0132363636363635
2025-07-05,Saturday,Khandagiri,Rainy,Rath Yatra,109,100,,0,0.0,Airport Road,Khandagiri,20.249159721494483,85.80908338965212,20.366394306652023,85.81031629589326,1.0,1.0,1.2,1.2
2025-08-09,Saturday,Khandagiri,Sunny,,73,72,,0,0.0,Kalpana Square,Master Canteen,20.271723769008805,85.84008680871312,20.276498009198413,85.8783490869159,0.49090909090909096,1.0,1.0,0.49090909090909096
2025-04-02,Wednesday,Rasulgarh,Sunny,,75,76,,0,0.0,Master Canteen,Airport Road,20.300444153920118,85.8347963494743,20.347420119604248,85.86724731302603,0.5636363636363637,1.0,1.0,0.5636363636363637
2025-05-11,Sunday,Airport Road,Cloudy,,72,70,Accident,25,20.0,Rasulgarh,Jaydev Vihar,20.339015537580263,85.87504328628684,20.344567383658365,85.79491659704382,0.4545454545454546,1.25,1.05,0.5965909090909092
2025-05-24,Saturday,Rasulgarh,Cloudy,,88,91,,0,0.0,Airport Road,Rasulgarh,20.361404158340733,85.84289386599248,20.28128953801505,85.83248510689971,0.8363636363636364,1.0,1.05,0.8781818181818183
2025-04-25,Friday,Khandagiri,Sunny,,60,63,,0,0.0,Kalpana Square,Rasulgarh,20.360308675747806,85.81964498346719,20.35772451930491,85.80611240217993,0.3272727272727274,1.0,1.0,0.3272727272727274
2025-02-09,Sunday,Jaydev Vihar,Rainy,,89,87,,0,0.0,Airport Road,Jaydev Vihar,20.335724982403587,85.77051291392782,20.373637467500423,85.85265113307341,0.7636363636363637,1.0,1.2,0.9163636363636364
2025-07-29,Tuesday,Kalpana Square,Sunny,,84,88,VIP Convoy,19,15.2,Jaydev Vihar,Khandagiri,20.324082927142957,85.78745808531211,20.254085051401095,85.83338834222577,0.7818181818181817,1.19,1.0,0.9303636363636363
2025-05-23,Friday,Airport Road,Foggy,,70,65,Bad Roads,10,8.0,Master Canteen,Rasulgarh,20.27764358150961,85.87021792361445,20.332809508774048,85.81248319479549,0.36363636363636354,1.1,1.1,0.43999999999999995
2025-07-22,Tuesday,Master Canteen,Rainy,Rath Yatra,107,100,,0,0.0,Master Canteen,Jaydev Vihar,20.24224401128842,85.80945177369418,20.265925205570785,85.85933424573479,1.0,1.0,1.2,1.2
2025-08-06,Wednesday,Jaydev Vihar,Foggy,,76,77,,0,0.0,Rasulgarh,Kalpana Square,20.353054509431235,85.80777437273738,20.275461995240352,85.79992565259273,0.5818181818181818,1.0,1.1,0.64
2025-01-07,Tuesday,Khandagiri,Foggy,,65,69,,0,0.0,Khandagiri,Khandagiri,20.289766096244662,85.8231797328315,20.35302884268508,85.81883543999922,0.4363636363636363,1.0,1.1,0.4799999999999999
2025-08-17,Sunday,Rasulgarh,Sunny,Independence Day,106,100,,0,0.0,Jaydev Vihar,Kalpana Square,20.323662753555464,85.81412783412945,20.352600094400664,85.84418146410928,1.0,1.0,1.0,1.0
2025-06-28,Saturday,Jaydev Vihar,Cloudy,,77,74,,0,0.0,Kalpana Square,Jaydev Vihar,20.35783063679485,85.83397263217283,20.261947365683742,85.84664686756295,0.5272727272727273,1.0,1.05,0.5536363636363637
2025-02-13,Thursday,Khandagiri,Humid,,60,60,,0,0.0,Jaydev Vihar,Jaydev Vihar,20.264736437230994,85.8338320844524,20.240111293891108,85.8577287210064,0.2727272727272727,1.0,1.05,0.2863636363636364
2025-06-05,Thursday,Rasulgarh,Rainy,,86,85,,0,0.0,Master Canteen,Jaydev Vihar,20.352952941710395,85.80464364728287,20.267331915968754,85.8291673234139,0.7272727272727273,1.0,1.2,0.8727272727272727
2025-09-08,Monday,Rasulgarh,Humid,,93,91,Accident,23,18.4,Master Canteen,Jaydev Vihar,20.235754868483234,85.80302220104795,20.25756130964276,85.79083667214049,0.8363636363636364,1.23,1.05,1.0801636363636364
2025-02-17,Monday,Airport Road,Humid,,50,55,,0,0.0,Master Canteen,Khandagiri,20.32896107280723,85.87209936907189,20.291588441237316,85.83960315917062,0.18181818181818188,1.0,1.05,0.19090909090909097
2025-08-22,Friday,Jaydev Vihar,Sunny,,90,91,Accident,25,20.0,Master Canteen,Rasulgarh,20.238535742310088,85.8111874173116,20.369515948343274,85.86851685731226,0.8363636363636364,1.25,1.0,1.0454545454545454
2025-04-26,Saturday,Khandagiri,Humid,,80,84,Political Rally,17,13.6,Kalpana Square,Khandagiri,20.36679271210606,85.81504460014551,20.26181125005323,85.87119680943073,0.709090909090909,1.17,1.05,0.8711181818181817
2025-06-06,Friday,Jaydev Vihar,Rainy,,88,92,,0,0.0,Master Canteen,Airport Road,20.339573024101746,85.8149042939703,20.235359578940265,85.80922306035055,0.8545454545454545,1.0,1.2,1.0254545454545454
2025-07-25,Friday,Khandagiri,Rainy,Rath Yatra,102,100,,0,0.0,Airport Road,Kalpana Square,20.35191135305729,85.84779563560468,20.34884268354106,85.87274926367282,1.0,1.0,1.2,1.2
2025-05-29,Thursday,Jaydev Vihar,Humid,,70,68,,0,0.0,Rasulgarh,Khandagiri,20.235541792097766,85.86046583864481,20.37874599064572,85.83515461638176,0.4181818181818182,1.0,1.05,0.43909090909090914
2025-05-09,Friday,Rasulgarh,Foggy,,82,87,,0,0.0,Master Canteen,Kalpana Square,20.266023234224235,85.78898976382564,20.275764496218855,85.85390842640777,0.7636363636363637,1.0,1.1,0.8400000000000001
2025-06-21,Saturday,Jaydev Vihar,Sunny,,80,82,,0,0.0,Airport Road,Master Canteen,20.23818585846595,85.77927715968471,20.33573431235114,85.79482915624685,0.6727272727272726,1.0,1.0,0.6727272727272726
2025-07-10,Thursday,Kalpana Square,Humid,,65,69,,0,0.0,Kalpana Square,Kalpana Square,20.270903748613836,85.78878650127098,20.272111286680513,85.84150850651143,0.4363636363636363,1.0,1.05,0.45818181818181813
2025-05-06,Tuesday,Jaydev Vihar,Foggy,,97,94,Sports Event,14,11.2,Khandagiri,Kalpana Square,20.317146950792747,85.82347959731634,20.331281217493643,85.79957227840532,0.8909090909090909,1.1400000000000001,1.1,1.1172000000000002
2025-07-04,Friday,Khandagiri,Sunny,,71,67,VIP Convoy,24,19.2,Kalpana Square,Rasulgarh,20.25354974048263,85.86324525920108,20.29869134967235,85.87834914964958,0.3999999999999999,1.24,1.0,0.4959999999999999
2025-07-27,Sunday,Rasulgarh,Rainy,Rath Yatra,128,100,VIP Convoy,19,15.2,Jaydev Vihar,Airport Road,20.293592896294957,85.78049954387537,20.282301746419265,85.85389606064479,1.0,1.19,1.2,1.428
2025-05-13,Tuesday,Khandagiri,Humid,,60,59,,0,0.0,Rasulgarh,Khandagiri,20.336001979416626,85.77139818338053,20.230394880044585,85.78681374571865,0.25454545454545463,1.0,1.05,0.2672727272727274
2025-02-25,Tuesday,Rasulgarh,Rainy,,90,91,,0,0.0,Rasulgarh,Master Canteen,20.27977807073623,85.85415543076118,20.31762235256583,85.78633950781955,0.8363636363636364,1.0,1.2,1.0036363636363637
2025-08-15,Friday,Khandagiri,Humid,,60,60,,0,0.0,Airport Road,Kalpana Square,20.256740709138825,85.77097113601779,20.323553551435033,85.78068624870963,0.2727272727272727,1.0,1.05,0.2863636363636364
2025-08-01,Friday,Airport Road,Sunny,,60,61,Accident,25,20.0,Jaydev Vihar,Airport Road,20.317273120499873,85.87734047628592,20.251902742197373,85.8553292681817,0.290909090909091,1.25,1.0,0.36363636363636376
2025-05-17,Saturday,Jaydev Vihar,Foggy,,114,100,Accident,24,19.2,Kalpana Square,Khandagiri,20.276143610934938,85.85885422389387,20.325858842136483,85.82994205394719,1.0,1.24,1.1,1.364
2025-03-11,Tuesday,Rasulgarh,Sunny,,93,96,Political Rally,18,14.4,Khandagiri,Master Canteen,20.315625870030324,85.83830407094452,20.34097961075793,85.79829753363052,0.9272727272727272,1.18,1.0,1.0941818181818181
2025-09-06,Saturday,Khandagiri,Sunny,,88,86,Construction Work,8,6.4,Rasulgarh,Kalpana Square,20.303823377305683,85.81885417818654,20.263633482866073,85.82016093636626,0.7454545454545454,1.08,1.0,0.8050909090909091
2025-04-01,Tuesday,Rasulgarh,Rainy,,111,100,Accident,21,16.8,Rasulgarh,Kalpana Square,20.304440400540273,85.78119422867003,20.275856082732133,85.85047625132968,1.0,1.21,1.2,1.452
2025-04-07,Monday,Airport Road,Foggy,,56,58,,0,0.0,Airport Road,Kalpana Square,20.36388155502222,85.87338820005293,20.26632712663284,85.79538029406112,0.23636363636363633,1.0,1.1,0.26
2025-05-01,Thursday,Rasulgarh,Humid,,75,74,,0,0.0,Jaydev Vihar,Rasulgarh,20.296247308993173,85.80088647400088,20.35091302909288,85.8658070698892,0.5272727272727273,1.0,1.05,0.5536363636363637
2025-02-07,Friday,Airport Road,Sunny,,50,45,,0,0.0,Kalpana Square,Kalpana Square,20.300817850482666,85.86121937476409,20.238953111236757,85.86480965363376,0.0,1.0,1.0,0.0
2025-08-17,Sunday,Airport Road,Foggy,,75,76,,0,0.0,Airport Road,Jaydev Vihar,20.27066256353147,85.81976113667817,20.231049053946553,85.8442476384879,0.5636363636363637,1.0,1.1,0.6200000000000001
2025-06-08,Sunday,Rasulgarh,Cloudy,,101,100,Bad Roads,6,4.8,Jaydev Vihar,Khandagiri,20.30513368716221,85.78533856986351,20.232677726284273,85.79950966810884,1.0,1.06,1.05,1.1130000000000002
2025-03-29,Saturday,Khandagiri,Rainy,,92,88,Sports Event,11,8.8,Rasulgarh,Jaydev Vihar,20.343087877445424,85.84005104035398,20.36238870925691,85.85928706472454,0.7818181818181817,1.11,1.2,1.0413818181818182
2025-07-14,Monday,Jaydev Vihar,Sunny,Rath Yatra,90,91,,0,0.0,Kalpana Square,Rasulgarh,20.36094681198264,85.80558615228766,20.28264794140882,85.84825742943039,0.8363636363636364,1.0,1.0,0.8363636363636364
2025-01-19,Sunday,Rasulgarh,Sunny,,101,100,VIP Convoy,19,15.2,Jaydev Vihar,Rasulgarh,20.309015548176355,85.77011232988131,20.361909924796983,85.86452570665223,1.0,1.19,1.0,1.19
2025-03-16,Sunday,Airport Road,Rainy,,74,71,,0,0.0,Rasulgarh,Khandagiri,20.324830452097313,85.77761713020428,20.337152276995088,85.82665676323352,0.47272727272727266,1.0,1.2,0.5672727272727272
2025-05-01,Thursday,Rasulgarh,Foggy,,96,97,Bad Roads,5,4.0,Rasulgarh,Kalpana Square,20.288642714716055,85.82871704073105,20.343716011638776,85.77042180437117,0.9454545454545453,1.05,1.1,1.092
2025-08-02,Saturday,Airport Road,Rainy,,94,95,VIP Convoy,15,12.0,Master Canteen,Airport Road,20.316147987358004,85.86888116344653,20.27153019955737,85.82300461279887,0.9090909090909092,1.15,1.2,1.2545454545454544
2025-03-13,Thursday,Khandagiri,Cloudy,,60,63,,0,0.0,Khandagiri,Khandagiri,20.28162889713336,85.84595831253911,20.2934635324505,85.77759070039542,0.3272727272727274,1.0,1.05,0.34363636363636374
2025-04-25,Friday,Kalpana Square,Rainy,,76,80,,0,0.0,Master Canteen,Kalpana Square,20.25914882900168,85.84677377495247,20.27286901414456,85.82687701755754,0.6363636363636365,1.0,1.2,0.7636363636363638
2025-08-18,Monday,Jaydev Vihar,Cloudy,,70,70,,0,0.0,Jaydev Vihar,Rasulgarh,20.30453380235885,85.82142454686556,20.310818194479044,85.81691754061295,0.4545454545454546,1.0,1.05,0.47727272727272735
2025-06-11,Wednesday,Rasulgarh,Rainy,,85,83,,0,0.0,Master Canteen,Master Canteen,20.330378174058698,85.87327852598673,20.270337413703057,85.8247352036529,0.6909090909090909,1.0,1.2,0.8290909090909091
2025-03-25,Tuesday,Rasulgarh,Sunny,,75,79,,0,0.0,Rasulgarh,Jaydev Vihar,20.2827502674416,85.80808299593376,20.27669018399199,85.77837327965108,0.6181818181818182,1.0,1.0,0.6181818181818182
2025-07-02,Wednesday,Airport Road,Foggy,,74,77,Bad Roads,5,4.0,Khandagiri,Airport Road,20.359253651678134,85.77023891202103,20.2369802252466,85.85317969075291,0.5818181818181818,1.05,1.1,0.6720000000000002
2025-09-06,Saturday,Master Canteen,Cloudy,,107,100,VIP Convoy,22,17.6,Khandagiri,Master Canteen,20.269421240617614,85.8705888529598,20.379682910181632,85.80014153338738,1.0,1.22,1.05,1.281
2025-09-03,Wednesday,Kalpana Square,Rainy,,75,76,,0,0.0,Rasulgarh,Jaydev Vihar,20.322424534490363,85.8010329694489,20.363290023047664,85.83790539231742,0.5636363636363637,1.0,1.2,0.6763636363636364
2025-07-26,Saturday,Kalpana Square,Rainy,Rath Yatra,106,100,,0,0.0,Khandagiri,Master Canteen,20.2369406034568,85.87709850922053,20.230080323467487,85.78428953040022,1.0,1.0,1.2,1.2
2025-05-10,Saturday,Airport Road,Cloudy,,58,58,,0,0.0,Kalpana Square,Kalpana Square,20.268568738666282,85.82439866508174,20.369687258230353,85.87960123687675,0.23636363636363633,1.0,1.05,0.24818181818181817
2025-04-30,Wednesday,Khandagiri,Rainy,,79,79,,0,0.0,Master Canteen,Rasulgarh,20.308993728228337,85.82990489182266,20.26123335340953,85.81627079211255,0.6181818181818182,1.0,1.2,0.7418181818181818
2025-02-03,Monday,Kalpana Square,Cloudy,,79,81,Construction Work,12,9.6,Khandagiri,Kalpana Square,20.298492608428596,85.83566851837291,20.371767262691733,85.85947060091878,0.6545454545454545,1.12,1.05,0.7697454545454546
2025-05-17,Saturday,Rasulgarh,Foggy,,110,100,Bad Roads,6,4.8,Master Canteen,Khandagiri,20.348878039533584,85.80908812097134,20.332504298360167,85.86143007461392,1.0,1.06,1.1,1.1660000000000001
2025-01-19,Sunday,Jaydev Vihar,Humid,,78,83,,0,0.0,Airport Road,Rasulgarh,20.32375080295378,85.84086406895143,20.287926118202396,85.86961055677345,0.6909090909090909,1.0,1.05,0.7254545454545455
2025-08-02,Saturday,Khandagiri,Rainy,,85,84,,0,0.0,Master Canteen,Master Canteen,20.243739322134953,85.86960447473041,20.31053295698206,85.82233818857092,0.709090909090909,1.0,1.2,0.8509090909090907
2025-05-09,Friday,Master Canteen,Humid,,80,82,,0,0.0,Kalpana Square,Rasulgarh,20.334625957783878,85.87333624689519,20.319311403440047,85.85331187732159,0.6727272727272726,1.0,1.05,0.7063636363636363
2025-08-05,Tuesday,Master Canteen,Humid,,80,79,,0,0.0,Master Canteen,Rasulgarh,20.25375947276346,85.83125270859351,20.244126912391728,85.81205506814416,0.6181818181818182,1.0,1.05,0.649090909090909
